predicted_label|	stack|	buffer|	dependencies|	sentence
SHIFT|	[0, 2, 3]|	[4]|	[(2, 1, 'k2')]|	ROOT kAlYlanu pattukoVni vIpu waduwuMxi
LEFTARC#adv|	[0, 1, 2, 3, 4]|	[]|	[]|	ROOT oVkkosAri wala muMxu rAxu
RIGHTARC#ccof|	[0, 2, 3]|	[4, 5]|	[(2, 1, 'ccof')]|	ROOT cewulu NULL woVdalu muMxu vaswAyi
LEFTARC#k7t|	[0, 1, 3]|	[]|	[(3, 2, 'k2')]|	ROOT appudu ApareRan ceyAli
SHIFT|	[0, 2, 3]|	[4, 5]|	[(2, 1, 'k2')]|	ROOT alA cesi biddanu bayataku wIyAli
LEFTARC#rh|	[0, 1, 3]|	[]|	[(3, 2, 'k1')]|	ROOT oVkkosAri kavalalu pudawAru
SHIFT|	[0, 2, 3]|	[4, 5]|	[(2, 1, 'k1')]|	ROOT guddu cIliwe kavalalu oVke uMtAru
SHIFT|	[0, 1, 2, 3, 4]|	[5]|	[]|	ROOT vidigA piMdaM ayiwe polikalawo pudawAru
LEFTARC#vmod|	[0, 1, 3]|	[]|	[(3, 2, 'k1')]|	ROOT kanuka BayaM lexu
SHIFT|	[0, 2, 3]|	[4, 5]|	[(2, 1, 'ccof')]|	ROOT walliki NULL pillaku bAXa wappaxu
LEFTARC#vmod|	[0, 1, 3]|	[]|	[(3, 2, 'k1')]|	ROOT puttagAne pApa eduswuMxi
LEFTARC#k7p|	[0, 1, 3]|	[]|	[(3, 2, 'k2')]|	ROOT gaxilo veVluwuru waggiMcAli
LEFTARC#k7p|	[0, 1, 2, 3, 4]|	[]|	[]|	ROOT puttagAne walli poVttamIxa uMcAli
LEFTARC#k4|	[0, 1, 3]|	[]|	[(3, 2, 'adv')]|	ROOT walliki xaggaragA AniMcAli
LEFTARC#nmod|	[0, 1, 2, 3, 4]|	[5]|	[]|	ROOT bidda iMwaxAka guMdeV cappudu viniMxi
LEFTARC#vmod|	[0, 1, 3]|	[]|	[(3, 2, 'adv')]|	ROOT aMxuke xaggaragA uMcAli
LEFTARC#k2|	[0, 1, 2, 3, 4]|	[]|	[]|	ROOT moVxata walliki murrupAlu vaswAyi
LEFTARC#adv|	[0, 1, 2, 3, 4]|	[]|	[]|	ROOT ivi biddanu balaMgA uMcuwAyi
LEFTARC#vmod|	[0, 2, 3]|	[]|	[(2, 1, 'k2')]|	ROOT rogAlu rAkuMdA kApadawAyi
LEFTARC#vmod|	[0, 2, 3]|	[]|	[(2, 1, 'k1')]|	ROOT SAraxa aMwA viMxi
SHIFT|	[0, 2, 3]|	[4]|	[(2, 1, 'r6')]|	ROOT rAmulu kUwuru rama caxuvukuMxi
LEFTARC#k1|	[0, 1, 2, 3, 4]|	[]|	[]|	ROOT rAmulu kaMtiki raMgadu kanipiMcAdu
LEFTARC#k4|	[0, 1, 3]|	[]|	[(3, 2, 'k2')]|	ROOT rAGavuluku eVvaru leru
LEFTARC#k1|	[0, 1, 2, 3, 4]|	[]|	[]|	ROOT gopAlaMku veVnaka eVvarU leru
LEFTARC#k1|	[0, 1, 3]|	[]|	[(3, 2, 'k7p')]|	ROOT mAma cewilo peVrigAdu
LEFTARC#k2|	[0, 1, 3]|	[]|	[(3, 2, 'k4')]|	ROOT viRayaM nAyanawo aMxi
LEFTARC#vmod|	[0, 1, 3]|	[]|	[(3, 2, 'k1')]|	ROOT kAni saMpaxa uMdAli
LEFTARC#k1|	[0, 1, 3]|	[]|	[(3, 2, 'k2')]|	ROOT caxuvu weVlivini peVMcuwuMxi
SHIFT|	[0, 1, 3]|	[4, 5, 6, 7]|	[(3, 2, 'k2')]|	ROOT caxuvuwo exEnA jayiMcagalaM ani rama nAyanawo aMxi
LEFTARC#k1|	[0, 1, 3]|	[]|	[(3, 2, 'k2')]|	ROOT caxuvu erakaMgA AxukuMtuMxi
LEFTARC#ccof|	[0, 2, 3]|	[4, 5, 6]|	[(2, 1, 'k2')]|	ROOT nAku cUpiMcu ani ramanu adigAdu rAmulu
LEFTARC#k2|	[0, 2, 3]|	[]|	[(2, 1, 'k2')]|	ROOT sare aMxi rama
SHIFT|	[0, 1, 3]|	[4, 5]|	[(3, 2, 'ccof')]|	ROOT rAmulu gopAlaMnu , raMgadini pilipiMcAdu
LEFTARC#k1|	[0, 1, 3]|	[]|	[(3, 2, 'k2')]|	ROOT nenu paMxeVM peVdawAnu
SHIFT|	[0, 1, 2, 3, 4]|	[5, 6, 7, 8, 9]|	[]|	ROOT paMxeVMlo geVlicinavAre nAku kAboye moVgudu NULL ani aMxi rama
RIGHTARC#ccof|	[0, 2, 3]|	[4, 5, 6, 7]|	[(2, 1, 'ccof')]|	ROOT gopAlaM , raMgadu sare ani wala UpAru
SHIFT|	[0, 1, 2, 3, 4]|	[5, 6]|	[]|	ROOT eVMxuku aMte ixxarikI rama manasu NULL
LEFTARC#k2|	[0, 1, 2, 3, 4]|	[]|	[]|	ROOT rama ceVri mUta aMxiMciMxi
SHIFT|	[0, 2, 3]|	[4]|	[(2, 1, 'r6')]|	ROOT mA wAwa poVrugUrilo uMtAdu
SHIFT|	[0, 1, 3]|	[4]|	[(3, 2, 'r6')]|	ROOT mUtalanu mA wAwaku aMxiMcAli
LEFTARC#k2|	[0, 1, 2, 3, 4]|	[]|	[]|	ROOT mUtalawopAtu ceVri cItI icciMxi
SHIFT|	[0, 1, 3]|	[4, 5]|	[(3, 2, 'nmod')]|	ROOT Uriki veVlYle xArilo adavi uMxi
LEFTARC#k7p|	[0, 1, 3]|	[]|	[(3, 2, 'k1')]|	ROOT wovalo gudi uMxi
LEFTARC#k1|	[0, 1, 3]|	[4, 5, 6]|	[(3, 2, 'k2')]|	ROOT cIkativelYa gulYlo gadapaMdi ani rama aMxi
RIGHTARC#ccof|	[0, 2, 3]|	[4, 5]|	[(2, 1, 'ccof')]|	ROOT gopAlaM , raMgadu mUtalawo bayaluxerAru
SHIFT|	[0, 1, 3]|	[4]|	[(3, 2, 'k2')]|	ROOT gopAlaMku paMxeVM geVlavAlani uMxi
LEFTARC#k1|	[0, 1, 3]|	[]|	[(3, 2, 'k2')]|	ROOT raMgadikI paMxeVM geVlavAlani
LEFTARC#k7p|	[0, 1, 3]|	[]|	[(3, 2, 'k2')]|	ROOT xArilo gudi kanapadiMxi
LEFTARC#vmod|	[0, 1, 3]|	[]|	[(3, 2, 'adv')]|	ROOT nadici bAgA alasi
LEFTARC#k7p|	[0, 1, 3]|	[4]|	[(3, 2, 'adv')]|	ROOT cItilo emI uMxo cUdAlani
LEFTARC#k2|	[0, 1, 2, 3, 4]|	[]|	[]|	ROOT padukunemuMxu raMgadu cIti wIsAdu
LEFTARC#k2|	[0, 2, 3]|	[4, 5]|	[(2, 1, 'k2')]|	ROOT eM rAsi uMxo gopAlaMnu adagAlani
SHIFT|	[0, 1, 2, 3, 4]|	[5]|	[]|	ROOT kAni wanaku caxuvu rAxani weVlisipowuMxi
LEFTARC#k2|	[0, 1, 3]|	[]|	[(3, 2, 'adv')]|	ROOT ni jebulone uMcAdu
LEFTARC#k2|	[0, 2, 3]|	[4]|	[(2, 1, 'nmod')]|	ROOT walakiMxa mUta uMcukuni nixrapoyAdu
LEFTARC#k2|	[0, 1, 2, 3, 4]|	[]|	[]|	ROOT koVMwasepatiki gopAlaM cIti wISAdu
LEFTARC#k4|	[0, 1, 3]|	[4, 5]|	[(3, 2, 'k1')]|	ROOT gulYlo BayaM NULL ani rAsi
LEFTARC#k1|	[0, 1, 3]|	[]|	[(3, 2, 'k2')]|	ROOT pUjAri iMtiki poyAdu
LEFTARC#k2|	[0, 2, 3]|	[]|	[(2, 1, 'k2')]|	ROOT mUtanu xAci adigAdu
LEFTARC#k7p|	[0, 1, 2, 3, 4]|	[]|	[]|	ROOT pUjAri mUtanu lopala xAcAdu
LEFTARC#k2|	[0, 1, 2, 3, 4]|	[]|	[]|	ROOT waravAwa gopAlaM gudiki cerAdu
LEFTARC#adv|	[0, 1, 3]|	[]|	[(3, 2, 'pof')]|	ROOT bAgA cIkati padiMxi
LEFTARC#vmod|	[0, 1, 3]|	[]|	[(3, 2, 'k2')]|	ROOT walakiMxi mUta wISAru
LEFTARC#vmod|	[0, 2, 3]|	[]|	[(2, 1, 'k2')]|	ROOT nagalu wIsukuni pAripoyAru
LEFTARC#vmod|	[0, 1, 3]|	[]|	[(3, 2, 'k2')]|	ROOT powUpowU rAlYlYu poguceSAru
LEFTARC#k7p|	[0, 2, 3]|	[]|	[(2, 1, 'r6')]|	ROOT raMgadi mUtalo uMcAru
SHIFT|	[0, 2, 3]|	[4]|	[(2, 1, 'k2')]|	ROOT ixaMwA jariginA raMgadu levalexu
LEFTARC#k2|	[0, 1, 2, 3, 4]|	[]|	[]|	ROOT xoVMgalu gopAlaM mUtakosaM cUSAru
LEFTARC#vmod|	[0, 1, 3]|	[]|	[(3, 2, 'k2')]|	ROOT kAni mUta kanipiMcalexu
SHIFT|	[0, 1, 3]|	[4]|	[(3, 2, 'r6')]|	ROOT xoVMgalu raMgadi nagalawo pAripoyAru
RIGHTARC#ccof|	[0, 2, 3]|	[4]|	[(2, 1, 'ccof')]|	ROOT gopAlaM , raMgadu lecAru
LEFTARC#k1|	[0, 1, 3]|	[]|	[(3, 2, 'k2')]|	ROOT gopAlaM pUjArini kaliSAdu
SHIFT|	[0, 2, 3]|	[4]|	[(2, 1, 'k2')]|	ROOT mUta wIsukoVni gudiki cerAdu
SHIFT|	[0, 2, 3]|	[4, 5, 6]|	[(2, 1, 'r6')]|	ROOT wana cItIlo BayaM NULL ani rAsi
LEFTARC#k2|	[0, 1, 2, 3, 4]|	[5, 6, 7, 8]|	[]|	ROOT aMxuke mUtalanu pUjAri xAcAnu ani raMgadiwo gopAlaM annAdu
SHIFT|	[0, 1, 3]|	[4]|	[(3, 2, 'r6')]|	ROOT raMgadu wana mUta cUSAdu
LEFTARC#k7p|	[0, 1, 3]|	[]|	[(3, 2, 'k2')]|	ROOT lopala rAlYlu agupiMcAyi
LEFTARC#k4|	[0, 1, 2, 3, 4]|	[]|	[]|	ROOT jebulo cIti gopAlaMku iccAdu
LEFTARC#ccof|	[0, 2, 3]|	[4]|	[(2, 1, 'ccof')]|	ROOT BayaM NULL ane rAsi
SHIFT|	[0, 2, 3]|	[4]|	[(2, 1, 'k1')]|	ROOT raMgadu cesexi Uru cerAdu
SHIFT|	[0, 1, 2, 3, 4]|	[5]|	[]|	ROOT gopAlaM mUtanu rama wAwaku aMxiMcAdu
LEFTARC#k1|	[0, 1, 3]|	[]|	[(3, 2, 'k2')]|	ROOT gopAlaM paMxeVM geVlicAdu
SHIFT|	[0, 2, 3]|	[4]|	[(2, 1, 'r6')]|	ROOT wana caxuve gopAlaMnu kApAdiMxi
LEFTARC#k2|	[0, 1, 3]|	[4, 5, 6, 7]|	[(3, 2, 'vmod')]|	ROOT mUtalanu bArinuMci kApAdukogaligAdu ani nAyanawo aMxi rama
LEFTARC#k2|	[0, 1, 2, 3, 4]|	[]|	[]|	ROOT gopAlaMwo rama peVlYli ceSAdu
SHIFT|	[0, 1, 3]|	[4]|	[(3, 2, 'k2')]|	ROOT gopAlaM panIpAta lekuMdA wirigevAdu
SHIFT|	[0, 2, 3]|	[4]|	[(2, 1, 'k1')]|	ROOT meM powe eVlA bawukuwAvu
LEFTARC#k1|	[0, 1, 3]|	[]|	[(3, 2, 'adv')]|	ROOT pani bAgA wirigAdu
LEFTARC#k2|	[0, 1, 2, 3, 4]|	[]|	[]|	ROOT civaraku cota pani xoVrikiMxi
SHIFT|	[0, 2, 3]|	[4, 5, 6]|	[(2, 1, 'k2')]|	ROOT nilakada kuxiriMxi ramawo manuvu kuxiriMxi .
LEFTARC#pof|	[0, 1, 2, 3, 4]|	[]|	[]|	ROOT gopAlaMku pani alavAtu ayiMxi
SHIFT|	[0, 1, 3]|	[4, 5]|	[(3, 2, 'ccof')]|	ROOT ramanu gopAlaMnu NULL wamawo wIsukupovAlani
LEFTARC#k4|	[0, 1, 3]|	[]|	[(3, 2, 'k1')]|	ROOT ramaku saMwoRaM ayiMxi
SHIFT|	[0, 1, 2, 3, 4]|	[5, 6]|	[]|	ROOT aMxuke gopAlaM meM Uru vaxalaM annAdu
LEFTARC#k4|	[0, 1, 3]|	[]|	[(3, 2, 'adv')]|	ROOT ramaku bAXagA uMxi
LEFTARC#vmod|	[0, 1, 3]|	[]|	[(3, 2, 'k2')]|	ROOT ayinA emI analexu
LEFTARC#ccof|	[0, 1, 2, 3, 4]|	[5, 6, 7]|	[]|	ROOT cesexi yAxagiri sIwAlu NULL wama Uru cerAru
LEFTARC#k4|	[0, 1, 3]|	[]|	[(3, 2, 'adv')]|	ROOT ramaku hAyigA uMxi
LEFTARC#k2|	[0, 1, 3]|	[]|	[(3, 2, 'k4')]|	ROOT axe gopAlaMwo aMxi
SHIFT|	[0, 1, 2, 3, 4]|	[5]|	[]|	ROOT roju gopAlaMku kadupulo vikAraMgA uMxi
LEFTARC#k7t|	[0, 1, 3]|	[]|	[(3, 2, 'adv')]|	ROOT rojula alAge uMxi
LEFTARC#vmod|	[0, 1, 3]|	[]|	[(3, 2, 'k1')]|	ROOT rAnurAnU bAXa peVrigiMxi
LEFTARC#vmod|	[0, 1, 3]|	[]|	[(3, 2, 'k2')]|	ROOT ayinA nayaM kAlexu
LEFTARC#k4|	[0, 1, 3]|	[]|	[(3, 2, 'k1')]|	ROOT gopAlaMku rojuku peVrigiMxi
LEFTARC#k4|	[0, 1, 3]|	[]|	[(3, 2, 'k2')]|	ROOT ramaku eVtU wocadaM
LEFTARC#adv|	[0, 1, 2, 3, 4]|	[]|	[]|	ROOT gopAlaMku bAXa alAge uMxi
LEFTARC#vmod|	[0, 1, 3]|	[]|	[(3, 2, 'k1')]|	ROOT ani anumAnaM NULL
LEFTARC#k4|	[0, 1, 3]|	[]|	[(3, 2, 'k2')]|	ROOT xIpAvalYiki gopAlaMnu wIsukupoyAru
LEFTARC#vmod|	[0, 1, 3]|	[]|	[(3, 2, 'k2')]|	ROOT wIsukupoyi exo ceSAru
LEFTARC#vmod|	[0, 1, 3]|	[]|	[(3, 2, 'k2')]|	ROOT vIdiki exo winipiMcAdu
LEFTARC#k2|	[0, 1, 2, 3, 4]|	[]|	[]|	ROOT rama nAyanaku kaburu cesiMxi
LEFTARC#k1|	[0, 1, 3]|	[]|	[(3, 2, 'k2')]|	ROOT yAxagiri gopAlaMnu cUSAdu
LEFTARC#k7p|	[0, 2, 3]|	[]|	[(2, 1, 'r6')]|	ROOT mA Uriki wIsukupowAnu
LEFTARC#k2|	[0, 1, 3]|	[]|	[(3, 2, 'k4')]|	ROOT ani somuluwo annAdu
LEFTARC#k1|	[0, 1, 3]|	[4]|	[(3, 2, 'k2')]|	ROOT koVduku mAku kAkuMdA cUdAlani
LEFTARC#vmod|	[0, 1, 3]|	[]|	[(3, 2, 'k2')]|	ROOT mIre maMxu winipiMcAru
LEFTARC#k2|	[0, 1, 3]|	[]|	[(3, 2, 'k4')]|	ROOT ani bAXalo annAru
LEFTARC#k2|	[0, 1, 3]|	[4, 5, 6, 7]|	[(3, 2, 'k1')]|	ROOT vibUxiki nayaM kAxu ani yAxagiri eVMwo bawimAlAdu
LEFTARC#pof|	[0, 1, 2, 3, 4]|	[]|	[]|	ROOT mI xavAKAnA avasaraM lexu
SHIFT|	[0, 2, 3]|	[4]|	[(2, 1, 'r6')]|	ROOT mA Uri xAsuku cUpeVdawAnu
SHIFT|	[0, 2, 3]|	[4, 5]|	[(2, 1, 'k1')]|	ROOT exayinA sokiwe woVMxaragA nayaM avuwuMxi
SHIFT|	[0, 2, 3]|	[4]|	[(2, 1, 'k2')]|	ROOT maMxu peVdiwe veVMtane weVlisipowuMxi
SHIFT|	[0, 2, 3]|	[4]|	[(2, 1, 'r6')]|	ROOT mA xAsuku mahima unnaxi
LEFTARC#k2|	[0, 1, 3]|	[]|	[(3, 2, 'k1')]|	ROOT ani somulu annAdu
LEFTARC#k7t|	[0, 1, 3]|	[]|	[(3, 2, 'k2')]|	ROOT roju xAsunu pilipiMcAru
LEFTARC#adv|	[0, 1, 2, 3, 4]|	[]|	[]|	ROOT somulu xAsuku aMwA weVlipAdu
LEFTARC#ccof|	[0, 1, 2, 3, 4]|	[5]|	[]|	ROOT vAdu ramanu gopAlaMnu NULL pilicAdu
LEFTARC#k2|	[0, 1, 3]|	[]|	[(3, 2, 'k2')]|	ROOT itlA rojaMwA ceSAdu
SHIFT|	[0, 1, 3]|	[4, 5]|	[(3, 2, 'nmod')]|	ROOT ramanu mIxi nagalu wiyyamani annAdu
LEFTARC#k2|	[0, 1, 3]|	[4, 5]|	[(3, 2, 'k2')]|	ROOT vAtini mUta kattAdu muggulo uMcAdu
LEFTARC#k1|	[0, 1, 3]|	[]|	[(3, 2, 'adv')]|	ROOT gopAlaM bAgA nIrasapadi
SHIFT|	[0, 1, 3]|	[4]|	[(3, 2, 'r6')]|	ROOT eVvarikI kaMti kunuku AgadaM
SHIFT|	[0, 2, 3]|	[4, 5]|	[(2, 1, 'k1')]|	ROOT paxakoVMdu xAtiMxi vAdu ika ayipoyiMxi
LEFTARC#k2|	[0, 1, 3]|	[]|	[(3, 2, 'k2')]|	ROOT mUtanu rojulu kaxiliMcakUdaxu
LEFTARC#k7t|	[0, 1, 3]|	[]|	[(3, 2, 'k1')]|	ROOT roju axi winAli
LEFTARC#k2|	[0, 2, 3]|	[]|	[(2, 1, 'ccof')]|	ROOT waggipowuMxi ani veVlYlipoyAdu
LEFTARC#k4|	[0, 1, 3]|	[]|	[(3, 2, 'k1')]|	ROOT gopAlaMku nIrasaM waggalexu
LEFTARC#k7t|	[0, 1, 3]|	[]|	[(3, 2, 'k2')]|	ROOT roju mUta wISAru
LEFTARC#k2|	[0, 1, 2, 3, 4]|	[]|	[]|	ROOT kAnI rama nagalu kanipiMcalexu
LEFTARC#k1|	[0, 1, 3]|	[]|	[(3, 2, 'k2')]|	ROOT somulu xAsu poyAdu
LEFTARC#k2|	[0, 1, 3]|	[4, 5]|	[(3, 2, 'k2')]|	ROOT illu KAlYI ceSAdu ani ceVppAru
LEFTARC#k4|	[0, 1, 3]|	[]|	[(3, 2, 'k2')]|	ROOT somuluku mAta rAlexu
LEFTARC#vmod|	[0, 1, 3]|	[]|	[(3, 2, 'k2')]|	ROOT atu nagalu poyAyi
LEFTARC#k1|	[0, 1, 3]|	[]|	[(3, 2, 'k4')]|	ROOT itu gopAlaMku waggalexu
LEFTARC#k1|	[0, 1, 3]|	[]|	[(3, 2, 'k2')]|	ROOT xAsu mosaM weVlisiMxi
LEFTARC#k1|	[0, 1, 3]|	[]|	[(3, 2, 'k2')]|	ROOT somulu anumAnaM wIriMxi
LEFTARC#k4|	[0, 1, 3]|	[]|	[(3, 2, 'adv')]|	ROOT ramaku BayaMgA uMxi
LEFTARC#k1|	[0, 1, 3]|	[]|	[(3, 2, 'k2')]|	ROOT yAxagiri somulunu samuxAyiMcAdu
LEFTARC#k2|	[0, 1, 3]|	[]|	[(3, 2, 'k7p')]|	ROOT gopAlaMnu xavAKAnAlo cUpeVttAru
LEFTARC#k7t|	[0, 1, 3]|	[]|	[(3, 2, 'k2')]|	ROOT iMwaxAkA emi ceSAru
LEFTARC#k7p|	[0, 1, 3]|	[]|	[(3, 2, 'k1')]|	ROOT SarIraMlo balaM lekuMdA
LEFTARC#ccof|	[0, 2, 3]|	[4, 5]|	[(2, 1, 'k2')]|	ROOT nammakAlawo kolukokuMdA ani xavAKAnAlo wittAru
LEFTARC#k1|	[0, 1, 3]|	[]|	[(3, 2, 'adv')]|	ROOT somulu eVMwo bawimAlAdu
LEFTARC#k7p|	[0, 1, 3]|	[]|	[(3, 2, 'k2')]|	ROOT xavAKAnAlo maMxulu vAdAru
LEFTARC#k7t|	[0, 1, 3]|	[]|	[(3, 2, 'k1')]|	ROOT rojulaku nayaM ayiMxi
LEFTARC#k2|	[0, 1, 2, 3, 4]|	[]|	[]|	ROOT xIMwo somuluku mosaM weVlisivacciMxi
LEFTARC#pof|	[0, 1, 2, 3, 4]|	[]|	[]|	ROOT pawaMgilo nAku xukANaM uMxi
LEFTARC#k1|	[0, 1, 3]|	[]|	[(3, 2, 'adv')]|	ROOT meM eVxureVxurugA uMtAM
LEFTARC#k7p|	[0, 1, 3]|	[]|	[(3, 2, 'k1')]|	ROOT rAjaliMguku xukANaM uMxi
LEFTARC#k2|	[0, 1, 3]|	[]|	[(3, 2, 'k2')]|	ROOT nAmIxa ixI nUriposevAdu
LEFTARC#adv|	[0, 1, 2, 3, 4]|	[5, 6, 7]|	[]|	ROOT xukANaMlo sarukulu maMcivi . ani aMxariwo anevAdu
SHIFT|	[0, 2, 3]|	[4]|	[(2, 1, 'k2')]|	ROOT sarukulu koVnadAniki weVlivi kAvAli
LEFTARC#vmod|	[0, 1, 3]|	[]|	[(3, 2, 'k1')]|	ROOT ammadAniki weVlivi kAvAli
LEFTARC#k1|	[0, 1, 3]|	[4, 5, 6, 7]|	[(3, 2, 'k2')]|	ROOT xurASa paniki rAxu ani nenu rAjaliMguwo annAnu
SHIFT|	[0, 1, 3]|	[4]|	[(3, 2, 'r6')]|	ROOT ayinA rAjaliMgu mAta vinalexu
SHIFT|	[0, 1, 3]|	[4]|	[(3, 2, 'r6')]|	ROOT rAnurAnU nA kopaM peVrigiMxi
LEFTARC#k2|	[0, 1, 2, 3, 4]|	[]|	[]|	ROOT oVkasAri nenu mirapakAyalu koVnnAnu
LEFTARC#vmod|	[0, 1, 3]|	[]|	[(3, 2, 'k7t')]|	ROOT eVMdina waravAwa xAcAnu
LEFTARC#k7t|	[0, 1, 3]|	[]|	[(3, 2, 'k7p')]|	ROOT edAxi gaxilo uMcAnu
LEFTARC#k1|	[0, 2, 3]|	[]|	[(2, 1, 'nmod')]|	ROOT edu paMtalu paMdalexu
LEFTARC#k1|	[0, 1, 3]|	[]|	[(3, 2, 'adv')]|	ROOT paMta sarigA rAlexu
LEFTARC#k1|	[0, 1, 3]|	[]|	[(3, 2, 'k1')]|	ROOT anukokuMdA Xara peVrigiMxi
LEFTARC#k2|	[0, 1, 2, 3, 4]|	[]|	[]|	ROOT nenu koVnnaxAniki mUdiMwalu peVrigiMxi
LEFTARC#k4|	[0, 1, 3]|	[]|	[(3, 2, 'k1')]|	ROOT nA paxisaMculu ammAnu
LEFTARC#k1|	[0, 1, 3]|	[]|	[(3, 2, 'k1')]|	ROOT ixi nota pAkiMxi
LEFTARC#pof|	[0, 1, 2, 3, 4]|	[]|	[]|	ROOT saruku koVni nilava uMcAli
LEFTARC#ccof|	[0, 2, 3]|	[4]|	[(2, 1, 'k1')]|	ROOT edu ammAli ani anukunnAdu
LEFTARC#k2|	[0, 1, 3]|	[]|	[(3, 2, 'pof')]|	ROOT saMculu KarIxu ceSAdu
SHIFT|	[0, 2, 3]|	[4, 5]|	[(2, 1, 'k2')]|	ROOT uppu xAcAli sarEna jAgA kAvAli
LEFTARC#k7p|	[0, 1, 3]|	[]|	[(3, 2, 'k2')]|	ROOT gaxilo saMculu uMcAdu
LEFTARC#k2|	[0, 1, 2, 3, 4]|	[]|	[]|	ROOT rAjaliMgu oVkasAri wAlYaM wIsicUSAdu
LEFTARC#k2|	[0, 1, 3]|	[]|	[(3, 2, 'adv')]|	ROOT saMculu bAgA wadisipoyAyi
LEFTARC#k1|	[0, 1, 2, 3, 4]|	[]|	[]|	ROOT edu bAgA vAnalu kuriSAyi
LEFTARC#k2|	[0, 1, 2, 3, 4]|	[]|	[]|	ROOT aMxuke gaxilo wadi ceriMxi
RIGHTARC#k1|	[0, 2, 3]|	[]|	[(2, 1, 'k2')]|	ROOT cesexi migiliMxi ammAdu
LEFTARC#k2|	[0, 1, 2, 3, 4]|	[]|	[]|	ROOT edu nenu pasupu koVnnAnu
SHIFT|	[0, 2, 3]|	[4]|	[(2, 1, 'r6')]|	ROOT saMcula pasupuni neVlalu uMcAnu
LEFTARC#k2|	[0, 2, 3]|	[]|	[(2, 1, 'nmod')]|	ROOT neVlala Xara palikiMxi
LEFTARC#k2|	[0, 1, 2, 3, 4]|	[]|	[]|	ROOT pEsalawo iMtAmeVku nagalu ceyiMcAnu
LEFTARC#k2|	[0, 1, 3]|	[]|	[(3, 2, 'k4')]|	ROOT viRayaM rAjaliMguku weVlisiMxi
LEFTARC#pof|	[0, 1, 2, 3, 4]|	[]|	[]|	ROOT rAjaliMguku kaMtimIxa kunuku lexu
SHIFT|	[0, 2, 3]|	[4, 5]|	[(2, 1, 'k2')]|	ROOT rAjaliMgu sAri ullipAyalu koVni xAcAdu
LEFTARC#k7p|	[0, 1, 3]|	[]|	[(3, 2, 'k1')]|	ROOT eVMdalaku ullipAyalu pAdayipoyAyi
LEFTARC#vmod|	[0, 1, 3]|	[]|	[(3, 2, 'k2')]|	ROOT cesexi ullipAyalu pAraveSAdu
LEFTARC#k1|	[0, 1, 3]|	[4, 5, 6, 7, 8, 9, 10, 11]|	[(3, 2, 'k2')]|	ROOT wotivAdu woVda kosukuMte wAnu meVda kosukune rakaM rAjaliMguxi ani aMxarU anukunnAru
LEFTARC#k1s|	[0, 1, 2, 3, 4]|	[]|	[]|	ROOT ippudu oVkati pAdixi NULL
LEFTARC#k1|	[0, 2, 3]|	[]|	[(2, 1, 'k2')]|	ROOT oVkati cUdixi NULL
LEFTARC#vmod|	[0, 1, 3]|	[]|	[(3, 2, 'k1')]|	ROOT ayinA pAdi peVragalexu
LEFTARC#k2|	[0, 1, 2, 3, 4]|	[]|	[]|	ROOT roju uxayaM eVMdugaddi peVdawAdu
LEFTARC#k7t|	[0, 1, 3]|	[]|	[(3, 2, 'k2')]|	ROOT oVkasAri kudiwi peVdawAdu
LEFTARC#k7t|	[0, 1, 3]|	[]|	[(3, 2, 'k2')]|	ROOT iMkosAri paccimewa peVdawAdu
LEFTARC#vmod|	[0, 1, 3]|	[]|	[(3, 2, 'k1')]|	ROOT ayinA pAlu peVragalexu
LEFTARC#k4|	[0, 1, 3]|	[]|	[(3, 2, 'k2')]|	ROOT rAmuluku eM wocalexu
SHIFT|	[0, 1, 3]|	[4]|	[(3, 2, 'nmod')]|	ROOT eVMdugaddi maMci AhAraM kAxu
LEFTARC#k1|	[0, 1, 3]|	[4, 5, 6, 7]|	[(3, 2, 'k1')]|	ROOT axi kadupu niMduwuMxi kAnI aMxulo poRakaviluvalu levu
SHIFT|	[0, 1, 3]|	[4]|	[(3, 2, 'r6')]|	ROOT xAnilo pAla xigubadi guNaMlexu
SHIFT|	[0, 2, 3]|	[4, 5, 6, 7]|	[(2, 1, 'k1')]|	ROOT pAlu peVragAlaMte pAdi paSuvula mewa mowAxulo uMdAli
SHIFT|	[0, 1, 3]|	[4]|	[(3, 2, 'nmod')]|	ROOT mewalo rakAla poRakAlu uMdAli
SHIFT|	[0, 2, 3]|	[4]|	[(2, 1, 'ccof')]|	ROOT Kanija NULL lavaNAlu uMdAli
RIGHTARC#ccof|	[0, 2, 3]|	[4]|	[(2, 1, 'ccof')]|	ROOT pAlu NULL xANA peVttAli
LEFTARC#k1|	[0, 1, 3]|	[]|	[(3, 2, 'k1s')]|	ROOT ixe PIdu NULL
LEFTARC#adv|	[0, 1, 2, 3, 4]|	[]|	[]|	ROOT xANAlo xinusulu bAgA uMdAli
LEFTARC#k7p|	[0, 1, 3]|	[]|	[(3, 2, 'k1')]|	ROOT xAnilo moVkkajoVnna uMdAli
SHIFT|	[0, 2, 3]|	[4]|	[(2, 1, 'ccof')]|	ROOT pawwiceVkka NULL nuvvuceVkka uMdAli
SHIFT|	[0, 2, 3]|	[4]|	[(2, 1, 'r6')]|	ROOT pappula poVdi wavudu uMdAli
